Customer ID,Recency,Monetary value,Frequency
08e51bf520ca8cdd5f95c5f38192598c,134,233.93,1
08ef50ea1923ce347f194bbc8d8e40e9,26,123.26,1
09352cde5645f4fa5222caca529dd24c,120,124.13,1
0952956c78aba45f953cf2b24cedca84,27,109.4,1
09fdefd1702f72c144ad0de71d639900,127,57.69,1
0a133589395921bf74897e05ec96f1f0,29,45.52,1
0a1ab2962856f2d5008692f7d6e22ce2,19,31.99,1
0a2fb338be75030ed18b1c9073863abb,76,489.38,1
0a312ef8311e4d1c2a9855f3b192878d,43,135.4,1
0a42f79acdee1c80dc33cc9539e13b9a,110,187.59,1
0a4570cba5c976d25642d380f906327a,18,74.64,1
0a76f003f75729860b9ed8ab323df7d6,128,50.15,1
0a83963fe3f4833080dc7847b30cee76,22,209.46,1
0a8556ac6be836b46b3e89920d59291c,125,99.33,1
0b35cf387e2b991b1a6928a3cb351f0a,82,98.97,1
0b5ba46cf03cfbe33cb831c793b78614,100,632.74,1
0b5f60cff1a206e0bc33c120b8db0335,127,89.7,1
0b66b013c23aff19e0629f10dd2483f4,42,108.29,1
0b70631e89b09a3dc8acc7d20d595b18,106,1052.36,1
0b749bca20d46dd7bcdd5a94fe54117e,31,862.08,1
0bd74f1b5a443003dd5671bf1eab744b,7,124.83,1
0c09a5955ceae2f951a26b5f0f562c84,54,1049.53,1
0c30d6931a3ecd7724601a0fbf5151e2,81,71.31,1
0c562074c5f964adc5bcfa39d647a834,140,196.88,1
0c89a9e6294064d33266e47d26e79f15,100,164.66,1
0c8d2c8d7de4b3bbb87eb8475d964252,83,438.52,1
0c99b2b452519d45c5621c21b0f4ae12,13,89.58,1
0ca219acb9356eced4c5c3140f88f96b,30,65.01,1
0cede16ccc38deda442181edce152733,126,113.35,1
0d161cbc6e76ebb664969c45a8ef1862,83,499.52,1
0d322d00e59c4e1f3487753c793d89a8,61,425.79,1
0d573cb6681904906ea6b9ea47662c99,23,46.29,1
0d76663c9eafa17cccdb1af85030e8bd,71,88.32,1
0d7f715445e008343eee592c11f0fb12,21,147.09,1
0ddf8285e8d523864efdb434122f13fb,57,112.42,1
0de7d44b44cfc0a0b7d77808e2026bb3,125,41.78,1
0df33b409cd66353c380327afa092214,94,223.36,1
0e620b2e35b839f1e372e03afd6bd9ab,20,171.88,1
0e8d765796aac54580fe7f1a3a6c5e86,22,193.84,1
0e9832988bc93080e7b8ce36707b3bd1,132,95.34,1
0e9bbc469f18383158141848f6c51923,72,75.2,1
0ee0bf22ca4ebbb591a314b4689c8a36,116,31.55,1
0ee95c043bcf195d5315984c992278ce,67,112.09,1
0ef00481c9167acfacca4616798fc06d,102,311.53,1
0f4ca0a41b7dc9168f18ba37173316bf,96,219.27,1
0f7efdb333a017bc95a8e3c0a930a432,45,176.56,1
10a8647af4266423ee2e0e4ad5bed737,131,87.32,1
1118a9782ac9c9080b3f6fbdb92be7d8,56,195.6,1
11e05e395828a7317f3a8eac9ed1a7ea,133,94.51,1
1291f934fe7340aecf7cf73d56781a35,22,288.86,1
12943cd75dff4407f19eaf7b7dd80d20,73,65.92,1
12d1b4f01a98d5300ce2b471a0190721,138,157.83,1
12e7a4d8644fba0b64b0123f8ac5b555,32,224.45,1
13368f1b7479cf29edf6d91e842f23a3,27,49.59,1
1375316ebc7ef4583b565e6cffa8c717,101,109.17,1
1379dcee952b1e41e65f13755f51e001,62,48.21,1
138dc7414f14d963e93984a277f9d3e9,69,76.49,1
13d21f0e70fdbeea58a5dfb183f2f086,104,83.75,1
1400ebf0d96ab707b2ecf5cd40091a3f,70,78.42,1
144f886ca054309d0501bfe4c12d3174,131,141.66,1
1472a76c9d36fd2791393544b9c92983,113,132.68,1
14945bc802d49b0f9f68f2ea8fd060c4,114,856.16,1
14b058d8b33ccd7b9812da8653b73003,9,425.94,1
14c1e4101ca2dc7dbf876d9c9e6b11a6,36,702.41,1
14cfb847ede5c34c45673456203da884,108,626.68,1
14ed3e209d3c30fa876e039840c8c515,75,288.72,2
15597c6e1060d323ac01f89a332903d7,85,138.91,1
15682e5411338f13bfe06c922de887e2,23,196.49,1
159132ab31eb3c8a1061ed18967f720b,84,3276.7,2
15bcef2f4475d08acbbe0daacdeb7f46,82,65.87,1
16049168e8b673b28d09858c49418c49,80,91.99,1
17366be29e9b9f1d0a010264d2cd704e,24,483.09,1
175331ead0c0b4d45364cff5f238cc8e,20,110.31,1
17f4134d647aa6ec7219495933975d6d,27,88.48,1
180eae39552bf810179a896b88693f79,26,195.54,1
1833a0540067becaf59368fe4cd4303a,107,23.69,1
183d8dccdcdd93c6e9f4f934d6cfa235,6,123.97,1
188ea0f9daa3db8d23f2b825ada26485,102,74.5,1
18c30a4de034e640a9c6b0b08a756ae9,78,13.05,1
19025767fd014dc53f487acf433f9402,117,199.8,1
195d4fccba77a084a0b2ca23c49db18c,11,74.48,1
19a8557e231a08f8ba5848eff79f1199,77,373.79,1
19accc9f4fa91716d819ab1cbf30a916,73,33.22,1
19ae64aeb72ed9ce72ddd15b080bcba9,121,73.74,1
19c9c76242909af3b476a8b0cb52dbf8,111,72.1,1
1a187e61bc83d03ff6e887048de8b269,68,62.65,1
1a4b8beb3962475a804e907c79cf8f51,83,88.74,1
1ac9a0736234e09e7cd9a9937993de11,111,628.22,1
1ad961b96eb6c4680a8c35b8dd426d42,50,315.17,1
1aef425f81d7df80fbd462da5aef53f4,122,99.27,1
1b041c48f40d5b43b5a5d1a22b78cb4b,63,148.94,1
1b4c056dff354094ffee2ecf97ae4d46,43,67.49,1
1b622df06565612870f1f1ae7f77bee8,92,232.17,1
1ba1881ebdbdef7f2d119f63a4aa602c,42,117.58,1
1bbbdd3468f6b74b00350a5b699f0315,15,200.35,1
1bd0d28ea82c44fcd1acdb41b4f464ea,19,108.33,1
1c47d3e98ab6db520d78634dedff774f,12,62.92,1
1c78fda0fe9c74e5e305a729e2734c82,68,9.21,1
1d0da8bb4dd97014f97ee0e96df2be75,43,175.3,1
1d47feb38990a3b5bf7f09ddb3348370,116,68.15,1
1d6ed38c8b6ab482c59215aac29ed59f,132,5.49,1
1d734c634745b4b85d598e2f097c828a,86,67.93,1
1d7dc770268b6a21bd58a278a1707794,106,11.25,1
1da77576f75de6e11b97a887bf8b353a,36,87.2,1
1de6fba12e5abd0cc6bf19f9cb96a59c,37,201.29,1
1df603a36119050f00614b6f35a2461f,78,25.0,1
1df66aed5e5ac2cd2301d813537945dd,29,400.68,1
1e512c6eb672d5c4b47268752d86060b,113,195.63,1
1e8cf2e3b4f313dcc79f5dd092220f60,127,131.45,1
1ee7676535dc405dbb88977050668100,132,12.33,1
1efa6313bceb1c18c02fa46f33c6ec77,126,167.88,1
1f417f8c558d5377ea279c84eafbd6db,43,64.32,1
1f91e5b12976cbf0cc92a143dda96e0f,84,249.57,1
1f96d58caf84db1f8af2eac92a2e2968,93,84.76,1
1fa24fc6e59f9057e4122afbd1cde978,105,194.13,1
202356201a70a663d8c0f77bf413a3a8,117,311.6,1
204c5273cd3900765b544887ce970002,83,42.39,1
20609d696686ef03d3fe91fdbbe99b71,77,50.03,1
208954ebe4665c5b2392ff5b25e918c2,130,123.15,1
2090ba0c4f3d786d822c4a4ceacea7f2,121,138.52,1
20beaf3319dcb7deec6ab4db1e559e8d,48,35.36,1
20fb94e0cc0f98c6bedc0e73bea1b98c,88,369.1,1
20fba61eb3577801b7b778402b1e9db6,15,41.16,1
2158a2e31d4465b16cec3d61354dee03,15,82.55,1
21670ce0ba4721029fd7c5aa148eeb3e,122,163.02,1
2168b883f688716295236c7501ba93b1,123,69.9,1
217dc0e0ba8d055c0d40efa62678a8a1,33,91.18,1
218053c7c5774b41b40b5a9060b32ae6,8,94.47,1
21c536c8261ff78c0ed65d9e2323fce2,35,50.72,1
224dfce9628d0b53567eaecab61f5f4c,64,199.68,1
2277d479ba033b5878e10616e0cda399,64,750.21,1
22abcf13104241895955bb0cd5ecf2b5,244,64.24,1
22b43b0d6deb1ba2b9a976af12c6633e,66,136.06,1
22ba5f25614614247dce2c95a3c4f208,165,123.18,1
232ca1f033dd8ad12db889fb45d8b8f3,105,42.78,1
235653dc9683328943db2e5c10db3d12,28,43.17,1
235def1eab8de4d14600df59fc1e4ece,30,186.39,1
235e60205492c88cd6f41bfea21f7b62,21,159.62,1
23631a1a0e3f6c1b41be9047d1385db1,79,25.03,1
23a9e5fb434a3b654f4195d3e856d79a,27,403.26,1
23ba08671cfa9af47bf10ff731afb507,113,99.9,1
23f79341ad1ec38bd2395329a90d30e8,19,66.03,1
24207156e277e6dfc2e231c63365d271,93,73.27,1
2437896c0fd2db6eab2c59f5e47be2ee,103,394.16,1
2487a1f2ca00d0bbdd2b768b7407d75b,28,556.69,1
249ead6a60c68710994208dc93955831,34,143.64,1
24d30bd6b3b091d24728c9ae06b02b05,58,415.0,1
251782bc82d793bfc38ff538aa37f263,87,152.99,1
2519d1ee05255f59ce3859c02dca3d6a,48,439.68,1
252230964e63dc483b06023a916ac62b,137,93.39,1
256275249fa68a977dc44e1d73b94e4d,84,788.23,1
25c66955a6eb1e7d7e4c1f9130fccd6a,15,32.93,1
2612be9fa1c54d759c1f40d7927d9bfb,35,77.14,1
266636baec3cfa8d854713f0b465a2cb,34,62.82,1
26936078d32b04563ad9ee6611e31e4f,20,100.09,1
26bc7a790e0b09e634990bd957f09ef4,46,105.51,1
2712ec2a4f99ec90fbcf6b3829d59872,76,112.09,1
2717c5939d8b3dbe3d99319e16bdb6f6,106,251.68,1
2730b508803cd84b892f1a6f93da0f70,85,166.92,1
273cba7d43266b9fb2737824de113e43,145,134.12,1
27764b8d1e3c578021cd9c899ffd98df,126,93.91,1
278003098109cfa2d2625f4772cb2a57,97,39.34,1
278f8c368289d78d344c85126efdd50b,14,66.14,1
27a2735706788ec6d39d0de52ce2457b,125,71.99,1
27a878219114302047d41366ffeeba1e,69,112.96,1
284e326e8a71e55bdb0b210ddfabaa27,22,1480.73,1
2899a15d86ca65cd24d1fc9a0deaf800,90,70.46,1
28c34c93c160b8af311c852cd43f920c,29,31.33,1
28deb679d1930565c09da8da090cbcbd,14,33.23,1
28ec421c2e511974913b1f90aa0d1c22,55,339.03,1
291fd0287b7cfd75702b9be21f23f1e3,34,53.41,1
2939201dbb94797337b7e580fb86cd32,84,260.6,1
296c26d206e506dc9b6ae943e7324ffa,35,213.46,1
29c830f587505d49e0c948cb934d8c26,119,149.86,1
29deb00c7e695e946f532b093ed6aa99,106,63.23,1
2a05cf4f64b566c39a63f84314e9f336,113,187.84,1
2a0bf30f53d53c759be496caad1e1ae2,20,74.19,1
2a51c71933c7ab32a41cf66b2c797882,89,179.86,1
2a6948d5a2d84f87a130ad8c02b542e9,61,406.78,1
2ab6da3352a583231f68a16897fff0c6,27,636.18,1
2acc65b3540d88602e20554b42667419,79,136.73,1
2ad23c1ae8b1bd75624c1c1874f1fd6f,5,67.25,1
2ad25d0d9c260ae766dfe444ecb901c8,22,117.73,1
2ad313a8287a197d9b303c380a6981db,95,35.38,1
2ad6a1964e68226e5707423966a8a1c6,79,108.51,1
2adbfd185ec2db71abb59a54b08c91ad,45,127.46,1
2afda983fb05aca314929a1352960eaf,55,29.4,1
2b141f94788b2cced0125f3159a92aed,131,38.28,1
2b77921222673f5f8c7d73279c7bb251,15,70.9,1
2b7b9574c7e5ce266ee57ebd7a5ca094,6,211.35,1
2b96518cb643c44f4d15da3c37d178df,107,44.19,1
2bba7472e1abb00f2e48d4740879c096,33,118.74,1
2bcc94fcfc3496453107b83bcf7f277a,66,312.37,1
2bdae9a21abc7626c9a17dc8c6c3a940,114,92.5,1
2be7ed20366b69aeb7a6a366adfd1005,161,28.73,1
2c6816f982a6897814acd1aa00c7c316,45,167.32,1
2cb427e402525a74cbec079d7b9be168,36,99.75,1
2d09dfc044031584fc09a6c003c06953,44,106.62,1
2d96fcd378f95a432e17149d2e169247,30,138.99,1
2d9a7f6bfb053e602cc26e9c77c5f2ee,91,139.36,1
2ddc27e5edef347a9c31fe3f4264675a,134,153.96,1
2e1ca63e5627b6125345cdd302d99835,134,129.41,1
2e4944041038aa2b71a74eab8d9b819c,93,157.26,1
2e64e5e8249adfb083002ba9557ad24a,111,37.13,1
2e85f736535c5bc4afcdc3c86b429eae,13,91.16,1
2ea99a95ebf94238ec56b30d6d2fa636,87,133.18,1
2eaf94a9ba1341b238ce32c43a9a848c,67,71.43,1
2ecb17e36f928982da214aaae7f2d7aa,54,137.73,1
2f2b54617adfcebcaba988cf6a78ef7a,69,53.95,1
2f51a7d835dee9667b44d77285d61630,27,405.03,1
2f54fe23880698b37d980be4da8af756,1,59.0,1
2f74942064f74e8ca891d7db50ff815b,119,48.94,1
2f78ef832d692748084dce34b2386d99,162,160.55,1
2f7a0d01d00f7711a9334e4266cf0cfb,30,351.5,1
2f8294655841bf02f2c48d24b18413c4,25,335.19,1
2f937d962a1f0691576517e89efac3f8,22,589.42,2
2fcb7134817794819a8fe5e29c80fb9e,86,223.26,1
2fef57f217a4ccfd0d8e3bfe20ed20d8,26,83.48,1
2ff967be7f6652e68ab0c412054f6aea,32,206.54,1
302e2c173a66a78cce4229248835a524,83,31.22,1
303fb7551f5f1e31c71dc4a84e202375,8,169.13,1
30439b4195a59628af126119eea46514,35,129.19,1
306236b26cb49de7dc58a2c121dbf0f8,45,78.97,1
306e7c7c95b0e0a2d2c221fada96e6cc,88,168.58,1
30b5c881869a4f616fc0824e06f641de,57,49.3,1
30df2fd4f752dfca68a85991feac13af,119,53.9,1
3118aefef04e5e97d0e339cd75d6d775,155,100.0,1
313bc196737278f240ca37fdd878b844,44,420.9,1
313da4e668f47725525d85459b580bde,26,154.18,1
317072fd23410f845f2d3beba3747e62,105,88.26,1
31916c2ef56e3981ee1aa02ce0bec4b2,105,199.14,1
319a71d1061c0bff9af2fd98eb3e8e14,70,4.11,1
31eaac4f3ea617df8b8e5077436679d1,124,65.79,1
321d5053bbc505f4ef4c74c3a1272eb8,68,64.62,1
3227fb6f17d3a5f8b131c9782516ed07,105,21.04,1
32367359f4253fe54dcf1ec1b4a2273f,86,149.36,1
324c9f379509b9746f28abfb4b235b72,71,35.23,1
3270c7818d607c004939b3dce822df92,58,48.52,1
330441c65d1a98dd6e2055bef56cb55b,56,51.29,1
332153cb7b2d1057579a81e9cf77c5f5,34,36.68,1
339db63dd455ed856b62804c7f4d3a7f,112,82.16,1
33b227a9e9ab376b81f76585279e3dd1,131,226.07,1
33e66871536941873f7c041f120012be,19,435.93,1
33fc7d02f8927c6df7fc760b3393ac62,9,43.27,1
341babf15f52e484fe4767376cdce1f6,62,859.71,1
34a79f5a6da69d0473adf86a8a622f56,15,173.96,1
34b3b3f183f9d4bc8f747fd07e34245b,9,40.15,1
34c27ed6f4633b1575333f185f8910a5,37,58.59,1
34cc4171f1653be2c66b278bba591ca3,75,307.54,2
3531fdff227e1e951edf02468e53d9c7,14,309.84,1
353d47f52847eb30e1e0efe4696f1e06,117,64.03,1
355a3acbbb6e562f2221b26de02308de,64,137.7,1
35b6033213b51c89ca1e4e35de9a45e0,59,1576.8,2
35e3c475bf7bcacdb7ba3a698f7a56c8,63,19.69,1
35f335e770081fe4f2df0a8e7e7a2888,81,0.67,1
35f96e58f8d8dbc038a306283c9b4b4b,21,77.25,1
365667aa88f6a4dbf2b4fdf13b003d3b,78,122.39,1
3664970f078371fc4638701954f6f048,64,149.76,1
3678034a0428898b73d8c6a2b353e769,124,237.9,1
36899cc7265e3e18e35450c195790ea4,58,120.98,1
36d02abe1f902dc19db2f63819390ea2,105,38.35,1
36e597b29aebcb406abc514198ed1522,133,134.06,1
3726c02e55f57eb122517c1238d243fc,127,284.42,1
372f7f836207b31b28bf19651ed09d6e,41,9.55,1
379a9e6829ec6c022436c3cc4088fe1a,103,172.7,1
37dc44dfae678962e8b35133ab925246,16,11.16,1
37f07e12d03c9e5974c009fd8c73e9aa,27,57.99,1
381236979aa43bd28a692c065917393d,9,46.44,1
381a9502dddddeca0a953c27ff22605e,138,123.31,1
388305bba4b367ce3be7023f6edaeade,42,124.57,1
39185bd4718b6a5459a822c7698891cb,90,63.22,1
396807fcc35170166ffb388d364fd486,125,96.13,1
3978ee377ac60d71cf524dd470686e26,34,359.13,1
3999c492cf5ba2461d5da388dbb28aa1,102,33.13,1
39b67859bac381141ef9b5ea717666b0,142,71.29,1
39de0d11bb661ebb0dfa0067edd5292c,69,778.05,1
39e6eb3d7b6113d9a44bed5583ec3860,66,50.27,1
39ea5fecfa8dd33f8dc7abb45fb29d82,93,33.16,1
3a877e5eba37d36c050a3e5f11083e5f,26,221.81,1
3a897024068ed42a183de61d5727d866,120,37.38,1
3a96280db571ee2cd795421518e3fe66,34,74.02,1
3ace417f46e2feb1f83c8e8ee4186547,45,785.2,1
3aec6e3846fd122ac430ac1a816107a8,88,112.67,1
3afdfbe97490e2de65689bd2ea60238d,18,48.73,1
3b0083b0418552bc7b8a1a083d03b56f,36,104.54,1
3b06aeea8f6124ae0e66e6fd1fc97ade,97,27.29,1
3b30358d0925561c9abffb926e3ca0e6,51,66.91,1
3b6ad7611d288f2e059ebe868d7a5948,67,83.12,1
3b6dc76e9598654bd9fc7a898ed4813c,23,36.02,1
3b6f584d425941c2dd51374691d45dff,84,43.38,1
3b86fbb06ac936d02fd8b237538291dc,107,154.53,1
3be2ef4ade2e034b28c37f8c996bee27,133,113.46,1
3be90202886d6cb57a63f578f4f70cca,30,222.35,1
3bef7341efc8f099c1ce8dbb59a409aa,92,180.55,1
3c300c979203f90dbe68b3434e8f4dc0,41,123.75,1
3c73f6fe4ca4dc02556556c8842972fb,65,172.41,1
3cb2dbb0982e2c3ac0fb60850248a0b1,50,62.65,1
3ce2aed29f86a6e0051d5dbe89c0306c,121,132.82,1
3d0d83ac2090c8d591dd28ddd943f093,56,140.08,1
3d2f792b801f3154c6e2b57039f1d4af,27,386.17,1
3d467c5762bb6d35042b28517d723219,78,174.13,1
3d67ed4465f06c12893998418e08fac8,47,862.39,1
3da4f5f4a30f156e67fb6e3eeac00c0e,82,126.87,1
3de54af5bcf3d0ec23cb153a187c9f3a,46,410.91,1
3e337c99e0f5ff7ba9a4b98fbf7412fd,107,158.97,1
3e6b478fcfd7aa346af38ec71ec159ae,135,133.75,1
3ea720b336a4ee1c2a5fa2b77cec0d48,42,73.89,1
3ecf287e60258dfed757101c7228bdf1,133,107.8,1
3ed0c123ddb36edc23e61294855ca7a3,11,73.06,1
3ee0e8309e4c1f0baef48886dede4e75,103,394.16,1
3f0bd16414d5fee5cb1d19769c3c825e,101,207.26,1
3f0c4f20e1fefc38906f69768c83e2e2,84,76.05,1
3f44331491977449e9c1dcc16d007028,127,171.0,1
3f618b0672cd14c6fc5770902dcff0cf,139,88.37,1
3fbf2a71c639926ce379d4c50b475e98,43,338.07,1
3fc1728dbe8a2b9375d4b530b8932550,63,151.5,2
403d0f281c358682cc8cfca17c2e71b4,20,201.89,1
4074bd6acc805899fffe98d0a3f2a27d,8,63.39,1
40bc1202d31e52d9e121fcf3c6cd6149,117,97.39,1
40e7dcf771ca0ec3ca8385388775f3e7,118,113.11,1
414e2ac71d455f634d69e610e2fd3b39,49,91.53,1
415639f216510164ef6642e993548dc1,127,121.78,1
419e13cb71b2c3617bc281863c63dbc4,116,136.71,1
41d6eef6ce1a80013f40a19d3500269e,45,153.31,1
4238449f57e600dc2183fa60672b3c1f,82,294.73,1
423a14e6fa2adec3fefe8c46c9026edf,21,32.32,1
425f6c6bec6f98b846413490336033bf,104,151.78,1
428a06c273e1ad93a856ee33f7febd14,9,329.8,1
42a745668db9403a33580aa5c72271e3,14,28.95,1
42af8b51f3d4497557e7c085a23eec5b,129,224.87,1
42b3b672e11bdf08931bcbc9ebaa7eb2,36,114.67,1
42cc774ba04ff98d3a0d1d5688e82696,59,176.03,1
4346732f4434b2e2e2f772838cc4798d,54,201.28,2
4351c2eaa6563ace78e4793c5459fdea,109,121.12,1
43553a559f05e8a6a4b306a55b2a1de3,106,331.68,1
437ad6139f698f32fd5301c1bc636e60,100,279.05,1
43ab53dd49eed1db9a84112751175d74,15,128.34,1
43cde3a4c7519b7d40a8c0ca102754b5,140,129.88,1
43de04dc7e0cdc9aa53547832a059ea8,78,87.52,1
43ef6d921801cd218aa1933147cc312b,35,35.14,1
43f00561c2493b127004fd24ce4661ad,137,1057.4,1
4446b59d06b177573bfebf6be6ff37a4,43,235.26,1
44a7a192f080bb63e061c2537acd4ecb,105,258.51,1
44e901b8be5f6dd05a27589aa95f7679,110,163.21,1
450a308ac9087c11e52bce959ef00335,123,37.38,1
4568b6ca77fd9f28ed5ba06a4a8f2e6a,137,92.5,1
4570a39e7f01b82615be718c2116ecb7,74,137.74,1
45e3f9d574b70d26719ba4fa0988f07b,87,148.72,1
45ea718c3e7fb98d483c4a66455db9ce,39,126.26,1
45f416cd82ad9c52c6ed085aabf3f203,46,186.38,1
45fdb07446bcc42a741f1f8fd5884c55,14,55.64,1
46071acaf5b9ea238098f75f32c7fb93,134,158.96,1
46211faf2450ca3d0c0c9e1fd6523761,26,212.06,1
46acd0958d406a5ef836023f8d1e5a00,50,203.96,1
46e0639aeeaf0ed627e54107a9726620,111,168.57,1
47046a7bf901f66a12fa296a5982f5ad,94,312.74,1
471c58cd2e88e9d71cb55ea00452a587,23,411.6,1
473e975972852cf59f2f6eb66bf796a7,111,83.7,1
47582d9527dd8483589057d536cab7ae,82,147.78,1
475f9b601c4b09c1ca46c5e534cb04b2,81,108.88,1
47ef4aa19856c707b7ecf4e1d6983ba9,115,818.4,1
4828dec276b8e9249578cab092211e13,107,153.72,1
4843357c686509ee6aa2c1ba02aff371,125,244.45,1
48961cfec533cf17b135ded190707882,7,224.84,1
492048738031349eeec08979ca43bbcd,83,368.24,1
49253ab6642f4857f50f36d4d9005289,110,276.11,1
494135b0bd5233d349196e0df60d2211,30,196.36,1
4979ba0e6037e4b28ad9059d4f070001,124,99.9,1
4990b5e2dafcbac0359044f3051f9f11,125,189.0,1
49a4a6ad871b869b17d18093427d5fb6,37,274.9,1
49ff6d6e358e4b860a1a8110a214472c,127,49.18,1
4a223eaeee96be7f334e992863178d50,25,445.59,1
4a6bf8e14787e241f4d5dfad9a6dd6bf,91,58.18,1
4a82327166e6f4e44b9e02aa781b9500,82,88.31,1
4a8901d60a3004ab988ef51c6c258764,111,61.73,1
4aaabb1804dce1f958d0c033bcf77517,30,83.05,1
4ad01985d5063053b72dbd0191762f81,85,617.79,1
4ae477e15a54cbcecd6f66edafef1cd4,83,210.8,1
4b17aa73ba6fa555940aab81c6dbe893,94,105.66,1
4b25a602db6555d3fb9b68fa850aa954,118,99.9,1
4b69f3639cc30d3f7def640b4a4ad87a,21,320.04,1
4bc646ae05592e767e3f80ea2b1b2d97,10,75.42,1
4be9341dff0e158e15b7b68ae7cf3479,86,33.42,1
4c0cc747ec797ce30ecdd9efc0e0ca1b,103,963.35,1
4c1b8930f360b3998f1082a25c99613b,118,126.64,1
4c2596cc24c1451ffa0745389966d535,86,102.87,1
4c2c2a4401219b69cecc92106c149bd4,94,891.86,1
4c387e88401ccad5d2caef58bd1e2640,78,37.82,1
4d132450980ea1d6d7d7ba282e4c7626,79,454.76,1
4d2219481428c1004c9275a686169e01,28,500.75,1
4d2b437b97759a4c9aefc82f29621458,66,32.22,1
4d92a80d65b5edabad7ce77c4beaafae,57,139.15,1
4d9add304fabba91f789540b260b8190,44,259.33,1
4dd6a13c6c65cd631948933e090067ba,43,193.06,1
4dde8f4b64e3c3584c9edf5fc3bea545,123,123.67,1
4e3e8e279a5a97ad1232c4176d161eba,113,125.5,1
4e8cad1ddf8145e68b56b4fc79b61637,79,43.13,1
4eba4e54a08ee98d9031561c10c499c5,41,122.8,1
4f2dfeb959a2433ea55a19d655c41f00,8,135.82,1
4fc4a9bfcab21c64c43f8475ff3a6e4b,125,83.37,1
4ff41b1c00bade23c1ddcdabf5fe9009,78,415.51,1
50c78c4b3b336807891817726f2c318b,35,116.62,1
5147543c7fba3cd0cdade7d54a1101bf,135,149.1,1
5169edf26de744834d951d7481bb89b6,122,204.18,1
51cfd300bbc06c4c9de353b7c56c0dae,118,174.99,1
52012c91a845e029dcb0f3b305289415,22,107.4,1
52501cba96d41957f1daa67592b41a74,7,56.36,1
5255f7cefc8d0ae4717a714b4484b5e5,113,131.35,1
5272d8676880914db6e41921f373f59f,82,368.06,1
52785c19610440b44c7ebbbe7b009b6c,131,210.22,1
5284c4d2691988b1689d22d04a002d34,102,32.39,1
5295c0f1f2053aa636bc034c2a85ab44,116,46.13,1
52a9dc68b108aba2ed1776eb6cda5c0f,11,75.74,1
52b310d77f49ba824555bf81f1c93b08,36,137.75,1
52cba52537119edf3f855dab63b3e7bc,126,41.03,1
52eff6a6565545f41f636883bab3f2e8,118,340.1,1
52f9bb76c4fbdf5ba4dc9bcfbcaeec51,116,734.09,1
535a1ea70ace4f44f74c6e88c26d2008,57,70.28,1
53919e6dfe1a7726f30dd10c4d89a085,102,115.57,1
53c312b1cd2febb91dedfdcce49bd1d0,74,53.42,1
53eb1634b3c95c9f1766f592058115d9,35,85.58,1
5416a712082f252d95466d4ee9f2e4fd,13,192.39,1
541b8feff9af77de5253a26c7b2dd7b9,23,118.35,1
